N,MC_Price,BS_Price,Error,NonParallel_Time,Parallel_Time
1000,11.116468669502208,10.450583572185565,0.665885097316643,1.3110268115997314,0.2754960060119629
5000,10.884789138832542,10.450583572185565,0.43420556664697685,6.879719257354736,1.1172308921813965
10000,10.64455673846224,10.450583572185565,0.1939731662766757,13.797196865081787,2.87791109085083
50000,10.458292461660745,10.450583572185565,0.007708889475180669,66.5301661491394,10.525065898895264
100000,10.460309395970924,10.450583572185565,0.009725823785359466,132.5638451576233,24.498405933380127
500000,10.433433089555669,10.450583572185565,0.017150482629896047,652.3066220283508,102.69239711761475
1000000,10.440142244327461,10.450583572185565,0.010441327858103477,1290.7504289150238,199.5402021408081
